1,0.995870559104563,0.999871925235386,0.999949546304849,0.999968951572215,0.999976713679161,0.999976713679161,0.999976713679161,0.999976713679161,0.999976713679161,0.999976713679161,0.999976713679161,0.999976713679161,0.999976713679161,0.999976713679161,0.999976713679161,0.999976713679161,0.999976713679161,0.999976713679161,0.999976713679161,0.999976713679161,0.999976713679161,0.999976713679161,0.999976713679161,0.999976713679161,0.999976713679161,0.999976713679161,0.999976713679161,0.999976713679161,0.999976713679161,0.999976713679161,0.999976713679161,0.999976713679161,0.999976713679161,0.999976713679161,0.999976713679161,0.999976713679161,0.999976713679161,0.999980594732634,0.999980594732634,0.999980594732634,0.999980594732634,0.999980594732634,0.999980594732634,0.999980594732634,0.999980594732634,0.999984475786107,0.999984475786107,0.999984475786107,0.999988356839581,0.999988356839581,0.999988356839581,0.999992237893054,0.999992237893054,0.999992237893054,0.999992237893054,0.999992237893054,0.999992237893054,0.999992237893054,0.999992237893054,0.999996118946527,0.999996118946527,0.999996118946527,0.999996118946527,0.999996118946527,0.999996118946527,0.999996118946527,0.999996118946527,0.999996118946527,0.999996118946527,0.999996118946527,1,1,1,1,1,1,1
34,0,0,0,0,0,0,0.00270453008789723,0.0128465179175118,0.0750507099391481,0.325895875591616,0.658553076402975,0.901284651791751,0.966869506423259,0.987829614604463,0.995943204868154,0.997295469912103,0.997971602434077,0.999323867478026,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
35,0,0,0,0,0,0,0.000726216412490922,0.00217864923747277,0.0174291938997821,0.0878721859114016,0.341321713870734,0.638344226579521,0.875090777051561,0.958605664488017,0.9840232389252,0.992737835875091,0.996368917937545,0.997821350762527,0.997821350762527,0.998547567175018,0.998547567175018,0.999273783587509,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
36,0,0,0,0,0,0,0,0.00070323488045007,0.00421940928270042,0.0274261603375527,0.0949367088607595,0.345991561181435,0.662447257383966,0.879746835443038,0.960618846694796,0.978902953586498,0.989451476793249,0.9971870604782,0.9985935302391,0.99929676511955,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
37,0,0,0,0,0.000753579502637528,0.000753579502637528,0.000753579502637528,0.000753579502637528,0.00226073850791258,0.00753579502637528,0.0263752825923135,0.094197437829691,0.357196684250188,0.633760361718161,0.86586284853052,0.948003014318011,0.974378296910324,0.995478522984175,0.998492840994725,0.998492840994725,0.999246420497362,0.999246420497362,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
38,0,0,0,0,0,0,0.000764525993883792,0.000764525993883792,0.00152905198776758,0.00229357798165138,0.014525993883792,0.0351681957186544,0.115443425076453,0.361620795107034,0.626146788990826,0.862385321100917,0.948776758409786,0.985474006116208,0.995412844036697,0.998470948012232,0.999235474006116,0.999235474006116,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
39,0,0,0,0,0,0,0,0,0.000735294117647059,0.00147058823529412,0.00735294117647059,0.0154411764705882,0.0455882352941177,0.130882352941176,0.347794117647059,0.622794117647059,0.847794117647059,0.969117647058824,0.984558823529412,0.992647058823529,0.996323529411765,0.999264705882353,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40,0,0,0,0,0,0,0,0,0.00150715900527506,0.00150715900527506,0.00150715900527506,0.00452147701582517,0.0120572720422005,0.0376789751318764,0.122833458929917,0.374529012810852,0.633760361718161,0.92388847023361,0.962321024868124,0.985681989449887,0.9939713639789,0.996232102486812,0.999246420497362,0.999246420497362,0.999246420497362,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41,0,0,0,0,0,0,0,0,0,0,0.00202429149797571,0.00404858299595142,0.00647773279352227,0.01417004048583,0.0408906882591093,0.103238866396761,0.272064777327935,0.723886639676113,0.872064777327935,0.931578947368421,0.977732793522267,0.992307692307692,0.995951417004049,0.99919028340081,0.999595141700405,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
42,0,0,0,0,0,0,0,0,0,0,0,0,0.0016260162601626,0.0040650406504065,0.00975609756097561,0.0235772357723577,0.0617886178861789,0.390243902439024,0.613821138211382,0.813821138211382,0.947967479674797,0.979674796747967,0.985365853658537,0.99349593495935,0.999186991869919,0.999186991869919,0.999186991869919,0.999186991869919,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
43,0,0,0,0,0,0,0,0,0,0,0,0.000843170320404722,0.000843170320404722,0.00337268128161889,0.00590219224283305,0.0134907251264755,0.0269814502529511,0.16779089376054,0.392074198988196,0.62141652613828,0.902192242833052,0.963743676222597,0.989038785834739,0.991568296795953,0.994097807757167,0.995784148397976,0.999156829679595,0.999156829679595,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00173686495874946,0.00477637863656101,0.0130264871906209,0.0564481111593574,0.132435953104646,0.292661745549284,0.69691706469822,0.91272253582284,0.969170646982197,0.986973512809379,0.992184107685627,0.995657837603126,0.996526270082501,0.999131567520625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
45,0,0,0,0,0,0,0,0,0,0,0,0,0.000443066016836509,0.000443066016836509,0.000443066016836509,0.00177226406734603,0.00310146211785556,0.0132919805050953,0.0301284891448826,0.0575985821887461,0.300398759415153,0.689410722197607,0.914488258750554,0.963668586619406,0.98227735932654,0.99113867966327,0.997784669915817,0.999113867966327,0.999556933983163,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000452284034373587,0.000904568068747173,0.00452284034373587,0.00949796472184532,0.0221619176843057,0.0823156942559928,0.311171415649028,0.669832654907282,0.888738127544098,0.955223880597015,0.979647218453189,0.990502035278155,0.994572591587517,0.996834011759385,0.997738579828132,0.998643147896879,0.999095431931253,0.999095431931253,0.999547715965626,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000476644423260248,0.00285986653956149,0.00428979980934223,0.0109628217349857,0.0285986653956149,0.0938989513822688,0.329837940896092,0.668732125834128,0.88417540514776,0.945662535748332,0.979504289799809,0.989990467111535,0.996663489037178,0.998093422306959,0.99904671115348,0.99904671115348,0.99952335557674,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000496031746031746,0.00198412698412698,0.00347222222222222,0.00347222222222222,0.00892857142857143,0.0317460317460317,0.108134920634921,0.335813492063492,0.645337301587302,0.858630952380952,0.954861111111111,0.976190476190476,0.989583333333333,0.996031746031746,0.998015873015873,0.999503968253968,0.999503968253968,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000484261501210654,0.000968523002421308,0.000968523002421308,0.00193704600484262,0.0106537530266344,0.0334140435835351,0.11089588377724,0.319612590799031,0.642615012106537,0.895399515738499,0.945762711864407,0.976755447941889,0.990799031476998,0.994188861985472,0.997094430992736,0.998062953995157,0.999031476997579,0.999515738498789,0.999515738498789,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000324675324675325,0.000649350649350649,0.000649350649350649,0.000649350649350649,0.00292207792207792,0.00649350649350649,0.0123376623376623,0.036038961038961,0.102272727272727,0.283766233766234,0.713961038961039,0.869155844155844,0.951948051948052,0.981818181818182,0.99025974025974,0.994480519480519,0.997077922077922,0.998376623376623,0.999025974025974,0.999350649350649,0.999675324675325,0.999675324675325,0.999675324675325,0.999675324675325,0.999675324675325,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00210194429847609,0.0047293746715712,0.0110352075669995,0.0378349973725696,0.0825013137151865,0.354177614293221,0.622175512348923,0.866526537046768,0.954282711508145,0.975302154492906,0.987913820283762,0.993694167104572,0.997372569626905,0.999474513925381,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000353982300884956,0.000353982300884956,0.000353982300884956,0.00106194690265487,0.00212389380530973,0.00353982300884956,0.00884955752212389,0.0191150442477876,0.039646017699115,0.129203539823009,0.301946902654867,0.68070796460177,0.907964601769912,0.954336283185841,0.977699115044248,0.987610619469027,0.993982300884956,0.996814159292035,0.99787610619469,0.998938053097345,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00053134962805526,0.00212539851222104,0.00371944739638682,0.0135494155154091,0.0385228480340064,0.0828905419766206,0.258767268862912,0.720510095642933,0.887088204038257,0.946599362380446,0.977151965993624,0.989638682252923,0.995749202975558,0.997343251859724,0.997874601487779,0.999468650371945,0.999734325185972,0.999734325185972,0.999734325185972,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000744324525493115,0.000744324525493115,0.00297729810197246,0.0141421659843692,0.0279121697059918,0.0796427242277633,0.336434685522888,0.676218831410495,0.865649423148493,0.94380349832527,0.969854856717529,0.987718645329363,0.993301079270562,0.996650539635281,0.99888351321176,0.999627837737253,0.999627837737253,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000390625,0.00078125,0.00234375,0.002734375,0.008203125,0.0140625,0.0375,0.119140625,0.3390625,0.66484375,0.880859375,0.946484375,0.97265625,0.98359375,0.990234375,0.99453125,0.994921875,0.997265625,0.99765625,0.998046875,0.998046875,0.998828125,0.998828125,0.999609375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000304971027752364,0.000914913083257091,0.00304971027752364,0.00701433363830436,0.0155535224153705,0.0448307410795974,0.111619396157365,0.288807563281488,0.688319609637084,0.88380603842635,0.954559316864898,0.979261970112839,0.985971332723391,0.990850869167429,0.994205550472705,0.996950289722476,0.997560231777981,0.998780115888991,0.999085086916743,0.999390057944495,0.999390057944495,0.999390057944495,0.999695028972248,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000644745325596389,0.000644745325596389,0.00161186331399097,0.00290135396518375,0.00322372662798195,0.00838168923275306,0.0212765957446809,0.0451321727917473,0.0980012894906512,0.306576402321083,0.671179883945841,0.894261766602192,0.955512572533849,0.975822050290135,0.985815602836879,0.991940683430045,0.994519664732431,0.99645390070922,0.997743391360413,0.998710509348807,0.999355254674404,0.999677627337202,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
58,0.000258197779499096,0.000258197779499096,0.000258197779499096,0.000258197779499096,0.000258197779499096,0.000258197779499096,0.000258197779499096,0.000258197779499096,0.000258197779499096,0.000258197779499096,0.000258197779499096,0.000258197779499096,0.000258197779499096,0.000258197779499096,0.000258197779499096,0.000258197779499096,0.000258197779499096,0.000258197779499096,0.000258197779499096,0.000258197779499096,0.000258197779499096,0.000258197779499096,0.000258197779499096,0.000258197779499096,0.000516395558998193,0.000516395558998193,0.00103279111799639,0.00180738445649367,0.00387296669248644,0.00852052672347018,0.0203976245804286,0.0395042602633617,0.101471727343145,0.274722437387038,0.6857733023496,0.886392977020398,0.948102246320682,0.971856442034599,0.985282726568552,0.990704879938033,0.99431964885102,0.996127033307514,0.997934417764007,0.998709011102505,0.999483604441002,0.999741802220501,0.999741802220501,0.999741802220501,0.999741802220501,0.999741802220501,0.999741802220501,0.999741802220501,0.999741802220501,0.999741802220501,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
59,0.000264830508474576,0.000264830508474576,0.000264830508474576,0.000264830508474576,0.000264830508474576,0.000264830508474576,0.000264830508474576,0.000264830508474576,0.000264830508474576,0.000264830508474576,0.000264830508474576,0.000264830508474576,0.000264830508474576,0.000264830508474576,0.000264830508474576,0.000264830508474576,0.000264830508474576,0.000264830508474576,0.000264830508474576,0.000264830508474576,0.000264830508474576,0.000264830508474576,0.000264830508474576,0.000264830508474576,0.000264830508474576,0.000529661016949153,0.000529661016949153,0.00132415254237288,0.00185381355932203,0.0055614406779661,0.00873940677966102,0.0185381355932203,0.0394597457627119,0.0900423728813559,0.292637711864407,0.683527542372881,0.878707627118644,0.941737288135593,0.970338983050847,0.983845338983051,0.989936440677966,0.991790254237288,0.992319915254237,0.994703389830508,0.996822033898305,0.99708686440678,0.997351694915254,0.997881355932203,0.998146186440678,0.998411016949153,0.998675847457627,0.999205508474576,0.999470338983051,0.999735169491525,0.999735169491525,0.999735169491525,0.999735169491525,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000541418516513265,0.00216567406605306,0.00487276664861938,0.00703844071467244,0.0167839740119112,0.0349214943151056,0.0955603681645912,0.292095289658906,0.6816459122902,0.872225230102869,0.943421765024364,0.971304818624797,0.984028153762859,0.990254466702761,0.995127233351381,0.99675148890092,0.99756361667569,0.998105035192204,0.998105035192204,0.99837574445046,0.998646453708717,0.998917162966973,0.99918787222523,0.99918787222523,0.999458581483487,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000276166804750069,0.000276166804750069,0.000552333609500138,0.000828500414250207,0.000828500414250207,0.00220933443800055,0.0035901684617509,0.00938967136150235,0.0185031759182546,0.0452913559790113,0.114333057166529,0.299364816349075,0.668876001104667,0.877381938690969,0.942281137807236,0.968516984258492,0.979839823253245,0.986467826567247,0.991162662247998,0.993924330295498,0.995581331123999,0.997238331952499,0.997790665561999,0.99806683236675,0.9983429991715,0.998895332781,0.99917149958575,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
62,0.000244259892525647,0.000244259892525647,0.000244259892525647,0.000244259892525647,0.000244259892525647,0.000244259892525647,0.000244259892525647,0.000244259892525647,0.000244259892525647,0.000244259892525647,0.000244259892525647,0.000244259892525647,0.000244259892525647,0.000244259892525647,0.000244259892525647,0.000244259892525647,0.000244259892525647,0.000244259892525647,0.000244259892525647,0.000244259892525647,0.000244259892525647,0.000244259892525647,0.000244259892525647,0.000244259892525647,0.000244259892525647,0.000244259892525647,0.000488519785051295,0.000488519785051295,0.000732779677576942,0.00170981924767953,0.00195407914020518,0.00244259892525647,0.00366389838788471,0.00757205666829507,0.0200293111871031,0.0439667806546165,0.108451392281387,0.292134831460674,0.690522716170005,0.877381533952125,0.935515388373229,0.960918417195896,0.976306790425012,0.985100146555935,0.989252564728871,0.993160723009282,0.994626282364436,0.995603321934538,0.996336101612115,0.997068881289692,0.99829018075232,0.998778700537372,0.999267220322423,0.999267220322423,0.999511480214949,0.999511480214949,0.999755740107474,0.999755740107474,0.999755740107474,0.999755740107474,0.999755740107474,0.999755740107474,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000218674830527006,0.000218674830527006,0.00109337415263503,0.00153072381368904,0.00262409796632408,0.00502952110212115,0.0109337415263503,0.0218674830527006,0.0500765361906845,0.0964356002624098,0.271594139514542,0.691887163787448,0.878635469057511,0.940301771266127,0.966980100590422,0.98097528974415,0.987316859829434,0.990378307456812,0.992783730592609,0.993877104745244,0.995189153728406,0.996282527881041,0.997375902033676,0.998250601355784,0.998250601355784,0.998906625847365,0.999562650338946,0.999562650338946,0.999562650338946,0.999562650338946,0.999781325169473,0.999781325169473,0.999781325169473,0.999781325169473,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000210748155953635,0.000210748155953635,0.000210748155953635,0.000210748155953635,0.000210748155953635,0.00105374077976818,0.00126448893572181,0.00231822971548999,0.00421496311907271,0.00864067439409905,0.0177028451001054,0.0389884088514226,0.087881981032666,0.270389884088514,0.688935721812434,0.875658587987355,0.937829293993678,0.968177028451001,0.980611169652266,0.985247629083245,0.990094836670179,0.991991570073762,0.995152792413066,0.997260273972603,0.99768177028451,0.998524762908325,0.998735511064278,0.999157007376186,0.999157007376186,0.999367755532139,0.999367755532139,0.999578503688093,0.999789251844046,0.999789251844046,0.999789251844046,0.999789251844046,0.999789251844046,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000216872695727608,0.000650618087182824,0.00238559965300369,0.00455432661027977,0.00802428974192149,0.0117111255692908,0.0199522880069399,0.0386033398395142,0.1060507482108,0.296031229668185,0.674474083712861,0.871828236824984,0.9355888093689,0.966384732162221,0.978963348514422,0.983734547820429,0.987421383647799,0.991758837562351,0.993060073736717,0.995011927998265,0.996096291476903,0.996963782259814,0.997831273042724,0.998698763825634,0.998915636521362,0.999349381912817,0.999566254608545,0.999566254608545,0.999783127304272,0.999783127304272,0.999783127304272,0.999783127304272,0.999783127304272,1,1,1,1,1,1,1,1,1,1,1,1,1
66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000199401794616152,0.000199401794616152,0.000398803589232303,0.000797607178464606,0.00219341974077767,0.00378863409770688,0.00638085742771685,0.0123629112662014,0.022333000997009,0.0436689930209372,0.107876370887338,0.288733798604187,0.691126620139581,0.88135593220339,0.933798604187438,0.960518444666002,0.972881355932203,0.979860418743769,0.985443668993021,0.990428713858425,0.993220338983051,0.99481555333998,0.995413758723829,0.997008973080758,0.99740777666999,0.998005982053839,0.998005982053839,0.998404785643071,0.999002991026919,0.999601196410768,0.999800598205384,0.999800598205384,0.999800598205384,0.999800598205384,0.999800598205384,0.999800598205384,1,1,1,1,1,1,1,1,1,1,1
67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000186706497386109,0.000373412994772218,0.000746825989544436,0.00149365197908887,0.00336071695294996,0.00522778192681105,0.00802837938760269,0.0128827483196415,0.0246452576549664,0.0492905153099328,0.106235997012696,0.287528005974608,0.691747572815534,0.866878267363704,0.927744585511576,0.955003734129948,0.970873786407767,0.978528752800597,0.983009708737864,0.986743838685586,0.989544436146378,0.992158327109783,0.994025392083644,0.995332337565347,0.99663928304705,0.998132935026139,0.998693054518297,0.999626587005228,0.999626587005228,0.999626587005228,0.999626587005228,0.999626587005228,0.999813293502614,1,1,1,1,1,1,1,1,1,1,1,1,1
68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000601684717208183,0.000802246289610911,0.00140393100681909,0.00240673886883273,0.00320898515844364,0.00401123144805455,0.00862414761331729,0.0152426795026073,0.0274769354191737,0.0495387083834737,0.102286401925391,0.293822703569996,0.684115523465704,0.871841155234657,0.931809065383073,0.955675892498997,0.970718010429202,0.978339350180505,0.983754512635379,0.98676293622142,0.990373044524669,0.99338146811071,0.994985960689932,0.996389891696751,0.997593261131167,0.998395507420778,0.998997192137986,0.999398315282792,0.999598876855195,0.999598876855195,0.999598876855195,1,1,1,1,1,1,1,1,1,1,1,1,1,1
