1,0.877666716395644,0.988065045502014,0.998508130687752,0.998806504550201,0.999254065343876,0.999403252275101,0.999403252275101,0.999403252275101,0.999552439206326,0.999552439206326,0.999552439206326,0.999552439206326,0.999552439206326,0.999552439206326,0.999552439206326,0.99970162613755,0.99970162613755,0.99970162613755,0.99970162613755,0.99970162613755,0.99970162613755,0.99970162613755,0.999850813068775,0.999850813068775,0.999850813068775,0.999850813068775,0.999850813068775,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,0.258990318118949,0.705394190871369,0.928423236514523,0.980636237897649,0.994121715076072,0.996542185338866,0.99896265560166,0.999654218533887,0.999654218533887,0.999654218533887,0.999654218533887,0.999654218533887,0.999654218533887,0.999654218533887,0.999654218533887,0.999654218533887,0.999654218533887,0.999654218533887,0.999654218533887,0.999654218533887,0.999654218533887,0.999654218533887,0.999654218533887,0.999654218533887,0.999654218533887,0.999654218533887,0.999654218533887,0.999654218533887,0.999654218533887,0.999654218533887,0.999654218533887,0.999654218533887,0.999654218533887,0.999654218533887,0.999654218533887,0.999654218533887,0.999654218533887,0.999654218533887,0.999654218533887,0.999654218533887,0.999654218533887,0.999654218533887,0.999654218533887,0.999654218533887,0.999654218533887,0.999654218533887,0.999654218533887,0.999654218533887,0.999654218533887,0.999654218533887,0.999654218533887,0.999654218533887,0.999654218533887,0.999654218533887,0.999654218533887,0.999654218533887,0.999654218533887,0.999654218533887,0.999654218533887,0.999654218533887,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,0.0236348818255909,0.295028524857376,0.642216788916055,0.875305623471883,0.959250203748981,0.982477587612062,0.991442542787286,0.995110024449878,0.995925020374898,0.997147514262429,0.997555012224939,0.997555012224939,0.998777506112469,0.998777506112469,0.998777506112469,0.998777506112469,0.99918500407498,0.99959250203749,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,0.00448028673835125,0.0752688172043011,0.321236559139785,0.618727598566308,0.82168458781362,0.92831541218638,0.961021505376344,0.978942652329749,0.985663082437276,0.990591397849462,0.992383512544803,0.994623655913978,0.995967741935484,0.997311827956989,0.997759856630824,0.998207885304659,0.998655913978495,0.99910394265233,0.99910394265233,0.999551971326165,0.999551971326165,0.999551971326165,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5,0.000504540867810293,0.0156407669021191,0.132694248234107,0.364783047426842,0.598890010090817,0.771947527749748,0.87891019172553,0.927346115035318,0.956104944500505,0.971241170534813,0.978304742684157,0.98183652875883,0.987386478304743,0.991422805247225,0.993945509586276,0.994450050454087,0.994954591321897,0.996468213925328,0.997477295660949,0.997981836528759,0.998486377396569,0.998990918264379,0.99949545913219,0.99949545913219,0.99949545913219,0.99949545913219,0.99949545913219,0.99949545913219,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6,0,0.00178041543026706,0.0385756676557864,0.16973293768546,0.389910979228487,0.592284866468843,0.756676557863502,0.877744807121662,0.931750741839763,0.956676557863501,0.971513353115727,0.979821958456973,0.985163204747774,0.987537091988131,0.990504451038576,0.99406528189911,0.997032640949555,0.998219584569733,0.998813056379822,0.998813056379822,0.998813056379822,0.998813056379822,0.998813056379822,0.998813056379822,0.998813056379822,0.998813056379822,0.999406528189911,0.999406528189911,0.999406528189911,0.999406528189911,0.999406528189911,0.999406528189911,0.999406528189911,0.999406528189911,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,0,0.00124610591900312,0.0143302180685358,0.0635514018691589,0.210591900311526,0.390031152647975,0.576947040498442,0.731464174454829,0.846105919003115,0.908411214953271,0.938940809968847,0.953894080996885,0.965109034267913,0.975077881619938,0.981308411214953,0.983177570093458,0.987538940809969,0.988785046728972,0.992523364485981,0.993769470404984,0.995015576323988,0.996261682242991,0.997507788161994,0.998130841121495,0.998130841121495,0.998753894080997,0.999376947040498,0.999376947040498,0.999376947040498,0.999376947040498,0.999376947040498,0.999376947040498,0.999376947040498,0.999376947040498,0.999376947040498,0.999376947040498,0.999376947040498,0.999376947040498,0.999376947040498,0.999376947040498,0.999376947040498,0.999376947040498,0.999376947040498,0.999376947040498,0.999376947040498,0.999376947040498,0.999376947040498,0.999376947040498,0.999376947040498,0.999376947040498,0.999376947040498,0.999376947040498,0.999376947040498,0.999376947040498,0.999376947040498,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,0,0.000659630606860158,0.00923482849604222,0.0336411609498681,0.0930079155672823,0.229551451187335,0.411609498680739,0.573878627968338,0.70910290237467,0.821899736147757,0.887862796833773,0.922163588390501,0.939313984168865,0.953825857519789,0.963060686015831,0.969656992084433,0.974934036939314,0.982189973614776,0.987467018469657,0.988786279683377,0.990765171503958,0.992084432717678,0.992084432717678,0.994722955145119,0.995382585751979,0.997361477572559,0.99802110817942,0.99868073878628,0.99934036939314,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,0.000708215297450425,0.000708215297450425,0.0028328611898017,0.0169971671388102,0.0446175637393768,0.0998583569405099,0.236543909348442,0.373229461756374,0.543201133144476,0.68342776203966,0.808073654390935,0.86685552407932,0.905099150141643,0.934844192634561,0.951133144475921,0.962464589235127,0.970254957507082,0.978045325779037,0.982294617563739,0.986543909348442,0.989376770538244,0.992917847025496,0.993626062322946,0.995750708215297,0.995750708215297,0.997167138810198,0.997167138810198,0.997167138810198,0.997167138810198,0.997167138810198,0.997875354107649,0.997875354107649,0.997875354107649,0.998583569405099,0.998583569405099,0.998583569405099,0.998583569405099,0.99929178470255,0.99929178470255,0.99929178470255,0.99929178470255,0.99929178470255,0.99929178470255,0.99929178470255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,0,0,0.00226073850791258,0.00828937452901281,0.0308967596081387,0.0723436322532027,0.148455162019593,0.292388847023361,0.420497362471741,0.543330821401658,0.6706857573474,0.780708364732479,0.855312735493595,0.892238131122833,0.921627731725697,0.938206480783723,0.948003014318011,0.958553127354936,0.964581763376036,0.967596081386586,0.973624717407687,0.977392614920874,0.978146194423512,0.983421250941974,0.986435568952524,0.986435568952524,0.988696307460437,0.991710625470987,0.993217784476262,0.994724943481537,0.995478522984175,0.99698568198945,0.99698568198945,0.99698568198945,0.99698568198945,0.99698568198945,0.99698568198945,0.997739261492087,0.998492840994725,0.999246420497362,0.999246420497362,0.999246420497362,0.999246420497362,0.999246420497362,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,0,0.000790513833992095,0.00237154150197628,0.00553359683794466,0.016600790513834,0.0347826086956522,0.0727272727272727,0.156521739130435,0.281422924901186,0.404743083003953,0.53201581027668,0.652173913043478,0.758893280632411,0.825296442687747,0.86798418972332,0.90197628458498,0.927272727272727,0.94703557312253,0.957312252964427,0.966798418972332,0.970750988142292,0.975494071146245,0.976284584980237,0.978656126482213,0.98102766798419,0.982608695652174,0.983399209486166,0.985770750988142,0.989723320158103,0.991304347826087,0.992885375494071,0.993675889328063,0.994466403162055,0.995256916996047,0.99604743083004,0.99604743083004,0.99604743083004,0.996837944664032,0.997628458498024,0.997628458498024,0.997628458498024,0.998418972332016,0.999209486166008,0.999209486166008,0.999209486166008,0.999209486166008,0.999209486166008,0.999209486166008,0.999209486166008,0.999209486166008,0.999209486166008,0.999209486166008,0.999209486166008,0.999209486166008,0.999209486166008,0.999209486166008,0.999209486166008,0.999209486166008,0.999209486166008,0.999209486166008,0.999209486166008,0.999209486166008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,0,0,0.00165837479270315,0.00497512437810945,0.0132669983416252,0.0232172470978441,0.0472636815920398,0.0961857379767828,0.192371475953566,0.313432835820896,0.418739635157546,0.534825870646766,0.645936981757877,0.760364842454395,0.818407960199005,0.856550580431177,0.893034825870647,0.914593698175788,0.932835820895522,0.94195688225539,0.950248756218905,0.960199004975124,0.964344941956882,0.971807628524046,0.977611940298508,0.980928689883914,0.982587064676617,0.983416252072968,0.985903814262023,0.991708126036484,0.994195688225539,0.995024875621891,0.995854063018242,0.995854063018242,0.995854063018242,0.996683250414594,0.996683250414594,0.997512437810945,0.997512437810945,0.997512437810945,0.998341625207297,0.998341625207297,0.998341625207297,0.998341625207297,0.999170812603648,0.999170812603648,0.999170812603648,0.999170812603648,0.999170812603648,0.999170812603648,0.999170812603648,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13,0,0,0,0.00173460537727667,0.00693842150910668,0.0199479618386817,0.0390286209887251,0.0650477016478751,0.104943625325239,0.19254119687771,0.307025151777971,0.403295750216826,0.521248915871639,0.627927146574154,0.735472679965308,0.803122289679098,0.84908933217693,0.881179531656548,0.901994796183868,0.921075455333912,0.936686903729402,0.948829141370338,0.962705984388552,0.972246313963573,0.977450130095403,0.97918473547268,0.983521248915872,0.986123156981787,0.987857762359063,0.98959236773634,0.992194275802255,0.992194275802255,0.992194275802255,0.99479618386817,0.99479618386817,0.995663486556808,0.996530789245447,0.997398091934085,0.997398091934085,0.997398091934085,0.999132697311362,0.999132697311362,0.999132697311362,0.999132697311362,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14,0,0,0,0.00178571428571429,0.00535714285714286,0.00892857142857143,0.0223214285714286,0.0428571428571429,0.0785714285714286,0.122321428571429,0.200892857142857,0.336607142857143,0.434821428571429,0.533035714285714,0.630357142857143,0.711607142857143,0.783035714285714,0.830357142857143,0.864285714285714,0.899107142857143,0.913392857142857,0.929464285714286,0.941071428571429,0.958928571428571,0.967857142857143,0.972321428571429,0.979464285714286,0.983928571428571,0.986607142857143,0.989285714285714,0.991071428571428,0.991964285714286,0.992857142857143,0.992857142857143,0.992857142857143,0.99375,0.994642857142857,0.997321428571429,0.997321428571429,0.997321428571429,0.997321428571429,0.997321428571429,0.997321428571429,0.998214285714286,0.998214285714286,0.998214285714286,0.998214285714286,0.998214285714286,0.998214285714286,0.998214285714286,0.998214285714286,0.999107142857143,0.999107142857143,0.999107142857143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
