1,0.978810082063306,0.999912075029308,0.999912075029308,0.999912075029308,0.999912075029308,0.999912075029308,0.999912075029308,0.999912075029308,0.999912075029308,0.999912075029308,0.999941383352872,0.999941383352872,0.999941383352872,0.999970691676436,0.999970691676436,0.999970691676436,0.999970691676436,0.999970691676436,0.999970691676436,0.999970691676436,0.999970691676436,0.999970691676436,0.999970691676436,0.999970691676436,0.999970691676436,0.999970691676436,0.999970691676436,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,0.045486001887386,0.937087134318968,0.99937087134319,0.999937087134319,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,0,0.0757851615839781,0.898801395842816,0.995751782734031,0.999468972841754,0.999924138977393,0.999924138977393,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,0,0.000341559217829391,0.110238237554436,0.871744513705064,0.988130817180429,0.997779865084109,0.999146101955427,0.999487661173256,0.999658440782171,0.999743830586628,0.999914610195543,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5,0,0,0.00460333006856023,0.139275220372184,0.834769833496572,0.977473065621939,0.992164544564153,0.996376101860921,0.998432908912831,0.999020568070519,0.99951028403526,0.999706170421156,0.999706170421156,0.999706170421156,0.999706170421156,0.999706170421156,0.999804113614104,0.999804113614104,0.999804113614104,0.999902056807052,0.999902056807052,0.999902056807052,0.999902056807052,0.999902056807052,0.999902056807052,0.999902056807052,0.999902056807052,0.999902056807052,0.999902056807052,0.999902056807052,0.999902056807052,0.999902056807052,0.999902056807052,0.999902056807052,0.999902056807052,0.999902056807052,0.999902056807052,0.999902056807052,0.999902056807052,0.999902056807052,0.999902056807052,0.999902056807052,0.999902056807052,0.999902056807052,0.999902056807052,0.999902056807052,0.999902056807052,0.999902056807052,0.999902056807052,0.999902056807052,0.999902056807052,0.999902056807052,0.999902056807052,0.999902056807052,0.999902056807052,0.999902056807052,0.999902056807052,0.999902056807052,0.999902056807052,0.999902056807052,0.999902056807052,0.999902056807052,0.999902056807052,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6,0,0,0.000622988267054304,0.0113176201848199,0.161976949434119,0.811234555082546,0.96386668051085,0.985567438479909,0.992420309417506,0.995431419374935,0.996885058664728,0.997611878309625,0.997923372443152,0.998234866576679,0.998650192088049,0.998857854843734,0.999377011732946,0.99958467448863,0.999792337244315,0.999896168622158,0.999896168622158,0.999896168622158,0.999896168622158,0.999896168622158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,0,0,0.000115127791848952,0.00218742804513009,0.0208381303246604,0.188003684089339,0.781832834446235,0.947962238084274,0.97916186967534,0.988832604190652,0.99228643794612,0.994588993783099,0.995740271701589,0.99666129403638,0.99781257195487,0.998503338705964,0.99896384987336,0.999078977665208,0.999194105457057,0.999539488832604,0.999769744416302,0.999769744416302,0.999769744416302,0.999884872208151,0.999884872208151,0.999884872208151,0.999884872208151,0.999884872208151,0.999884872208151,0.999884872208151,0.999884872208151,0.999884872208151,0.999884872208151,0.999884872208151,0.999884872208151,0.999884872208151,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,0,0,0.000114942528735632,0.000804597701149425,0.00563218390804598,0.0295402298850575,0.195747126436782,0.767471264367816,0.938505747126437,0.975287356321839,0.984597701149425,0.989195402298851,0.993333333333333,0.995287356321839,0.99632183908046,0.99735632183908,0.997816091954023,0.998275862068965,0.998620689655172,0.998850574712644,0.998965517241379,0.999080459770115,0.999080459770115,0.999080459770115,0.999310344827586,0.999425287356322,0.999540229885057,0.999540229885057,0.999540229885057,0.999655172413793,0.999655172413793,0.999655172413793,0.999655172413793,0.999655172413793,0.999655172413793,0.999770114942529,0.999770114942529,0.999885057471264,0.999885057471264,0.999885057471264,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,0,0,0,0.000244170430960811,0.0021975338786473,0.0108655841777561,0.0417531436942986,0.224026370406544,0.757050421193993,0.922109632523501,0.960566475399829,0.977292149920645,0.984128921987547,0.988646074960322,0.991820290562813,0.993163227933097,0.994628250518862,0.995360761811745,0.99694786961299,0.997436210474911,0.997802466121353,0.998046636552314,0.998534977414235,0.998779147845196,0.999023318276157,0.999145403491637,0.999267488707118,0.999511659138078,0.999511659138078,0.999755829569039,0.99987791478452,0.99987791478452,0.99987791478452,0.99987791478452,0.99987791478452,0.99987791478452,0.99987791478452,0.99987791478452,0.99987791478452,0.99987791478452,0.99987791478452,0.99987791478452,0.99987791478452,0.99987791478452,0.99987791478452,0.99987791478452,0.99987791478452,0.99987791478452,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,0,0,0,0.000134462821029985,0.00188247949441979,0.00551297566222939,0.0169423154497781,0.0536506655909641,0.234637622697324,0.73134328358209,0.90466585988974,0.949173053650666,0.968132311415894,0.975931155035633,0.981309667876832,0.985343552507732,0.988301734570391,0.990990990990991,0.992739007664381,0.993949173053651,0.995024875621891,0.99610057819013,0.99663842947425,0.99771413204249,0.99798305768455,0.99838644614764,0.99878983461073,0.99919322307382,0.99932768589485,0.99932768589485,0.99932768589485,0.99946214871588,0.99946214871588,0.99946214871588,0.99946214871588,0.99946214871588,0.99946214871588,0.99973107435794,0.99986553717897,0.99986553717897,0.99986553717897,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,0,0,0,0,0.00113960113960114,0.00327635327635328,0.00982905982905983,0.0263532763532764,0.0696581196581197,0.247435897435897,0.71980056980057,0.894159544159544,0.946296296296296,0.963390313390313,0.972792022792023,0.979059829059829,0.982193732193732,0.986039886039886,0.988461538461539,0.99002849002849,0.991737891737892,0.993589743589744,0.994017094017094,0.995726495726496,0.996723646723647,0.997150997150997,0.997293447293447,0.997863247863248,0.998433048433048,0.998575498575499,0.998717948717949,0.998860398860399,0.999002849002849,0.999002849002849,0.999002849002849,0.999145299145299,0.999145299145299,0.999287749287749,0.9994301994302,0.99957264957265,0.99957264957265,0.9997150997151,0.9997150997151,0.9997150997151,0.9997150997151,0.9997150997151,0.9997150997151,0.99985754985755,0.99985754985755,0.99985754985755,0.99985754985755,0.99985754985755,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,0,0,0,0.000147907114332199,0.000147907114332199,0.00133116402898979,0.00414139920130158,0.0109451264605828,0.0315042153527585,0.0791303061677267,0.256027214909037,0.714243455110191,0.884188729477888,0.929152492234877,0.948084602869398,0.960360893358971,0.969679041561899,0.975743233249519,0.981067889365479,0.984321845880787,0.987279988167431,0.989054873539417,0.990829758911404,0.992308830054726,0.992900458512054,0.993639994083715,0.994675343884041,0.995414879455702,0.995710693684366,0.996302322141695,0.996746043484692,0.996893950599024,0.99733767194202,0.997781393285017,0.997929300399349,0.997929300399349,0.998077207513681,0.998077207513681,0.998225114628014,0.99866883597101,0.998964650199675,0.999112557314007,0.999260464428339,0.999408371542671,0.999556278657003,0.999704185771336,0.999704185771336,0.999704185771336,0.999704185771336,0.999704185771336,0.999704185771336,0.999704185771336,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
